booking_id,property_id,booking_date,check_in_date,checkout_date,no_guests,room_category,booking_platform,ratings_given,booking_status,revenue_generated,revenue_realized
Jun262218563RT119,18563,26-06-22,26-06-22,27-06-22,1,RT1,logtrip,,Cancelled,6500,2600
Jun262218563RT21,18563,25-06-22,26-06-22,27-06-22,2,RT2,direct online,,Cancelled,9000,3600
Jun262218563RT22,18563,20-06-22,26-06-22,27-06-22,2,RT2,tripster,3,Checked Out,9000,9000
Jun262218563RT23,18563,26-06-22,26-06-22,27-06-22,1,RT2,others,,Cancelled,9000,3600
Jun262218563RT24,18563,26-06-22,26-06-22,27-06-22,1,RT2,others,1,Checked Out,9000,9000
Jun262218563RT25,18563,26-06-22,26-06-22,27-06-22,1,RT2,logtrip,,Cancelled,9000,3600
Jun262218563RT26,18563,25-06-22,26-06-22,27-06-22,2,RT2,others,3,Checked Out,9000,9000
Jun262218563RT27,18563,23-06-22,26-06-22,29-06-22,3,RT2,direct online,,Checked Out,9900,9900
Jun262218563RT28,18563,26-06-22,26-06-22,27-06-22,1,RT2,direct online,,Cancelled,9000,3600
Jun262218563RT29,18563,25-06-22,26-06-22,27-06-22,1,RT2,makeyourtrip,,Cancelled,9000,3600
Jun262218563RT210,18563,25-06-22,26-06-22,27-06-22,1,RT2,others,,Cancelled,9000,3600
Jun262218563RT211,18563,23-06-22,26-06-22,27-06-22,2,RT2,others,,Cancelled,9000,3600
Jun262218563RT212,18563,26-06-22,26-06-22,27-06-22,1,RT2,direct offline,,Checked Out,9000,9000
Jun262218563RT213,18563,25-06-22,26-06-22,29-06-22,1,RT2,direct online,,Cancelled,9000,3600
Jun262218563RT214,18563,25-06-22,26-06-22,30-06-22,2,RT2,makeyourtrip,,Cancelled,9000,3600
Jun262218563RT215,18563,24-06-22,26-06-22,27-06-22,1,RT2,makeyourtrip,,Cancelled,9000,3600
Jun262218563RT216,18563,26-06-22,26-06-22,28-06-22,1,RT2,direct online,,Checked Out,9000,9000
Jun262218563RT217,18563,26-06-22,26-06-22,27-06-22,1,RT2,makeyourtrip,3,Checked Out,9000,9000
Jun262218563RT218,18563,26-06-22,26-06-22,27-06-22,1,RT2,journey,3,Checked Out,9000,9000
Jun262218563RT219,18563,24-06-22,26-06-22,27-06-22,3,RT2,others,,Cancelled,9900,3960
Jun262218563RT220,18563,26-06-22,26-06-22,28-06-22,3,RT2,tripster,3,Checked Out,9900,9900
Jun262218563RT221,18563,23-06-22,26-06-22,28-06-22,1,RT2,direct offline,,Cancelled,9000,3600
Jun262218563RT31,18563,26-06-22,26-06-22,30-06-22,1,RT3,makeyourtrip,,Cancelled,12000,4800
Jun262218563RT32,18563,25-06-22,26-06-22,2/7/2022,1,RT3,others,,Checked Out,12000,12000
Jun262218563RT33,18563,23-06-22,26-06-22,27-06-22,1,RT3,tripster,,Cancelled,12000,4800
Jun262218563RT34,18563,5/6/2022,26-06-22,27-06-22,2,RT3,others,3,Checked Out,12000,12000
Jun262218563RT35,18563,25-06-22,26-06-22,27-06-22,1,RT3,tripster,3,Checked Out,12000,12000
Jun262218563RT36,18563,24-06-22,26-06-22,27-06-22,4,RT3,journey,,Cancelled,14400,5760
Jun262218563RT37,18563,26-06-22,26-06-22,27-06-22,2,RT3,direct offline,,Checked Out,12000,12000
Jun262218563RT38,18563,26-06-22,26-06-22,27-06-22,1,RT3,others,3,Checked Out,12000,12000
Jun262218563RT39,18563,19-06-22,26-06-22,27-06-22,2,RT3,direct offline,4,Checked Out,12000,12000
Jun262218563RT310,18563,26-06-22,26-06-22,27-06-22,1,RT3,direct offline,,Cancelled,12000,4800
Jun262218563RT311,18563,26-06-22,26-06-22,28-06-22,2,RT3,others,,No Show,12000,12000
Jun262218563RT312,18563,26-06-22,26-06-22,28-06-22,1,RT3,logtrip,,Checked Out,12000,12000
Jun262218563RT313,18563,25-06-22,26-06-22,29-06-22,1,RT3,logtrip,,Checked Out,12000,12000
Jun262218563RT314,18563,22-06-22,26-06-22,28-06-22,1,RT3,others,,Cancelled,12000,4800
Jun262218563RT315,18563,22-06-22,26-06-22,27-06-22,2,RT3,others,3,Checked Out,12000,12000
Jun262218563RT316,18563,26-06-22,26-06-22,28-06-22,2,RT3,logtrip,3,Checked Out,12000,12000
Jun262218563RT317,18563,25-06-22,26-06-22,27-06-22,5,RT3,others,,Cancelled,15600,6240
Jun262218563RT318,18563,25-06-22,26-06-22,27-06-22,2,RT3,logtrip,3,Checked Out,12000,12000
Jun262218563RT41,18563,5/6/2022,26-06-22,28-06-22,6,RT4,others,,Cancelled,26600,10640
Jun262218563RT42,18563,22-06-22,26-06-22,27-06-22,1,RT4,makeyourtrip,,Checked Out,19000,19000
Jun262218563RT43,18563,24-06-22,26-06-22,27-06-22,2,RT4,others,3,Checked Out,19000,19000
Jun262218563RT44,18563,26-06-22,26-06-22,27-06-22,1,RT4,logtrip,,Checked Out,19000,19000
Jun262218563RT45,18563,26-06-22,26-06-22,27-06-22,6,RT4,others,4,Checked Out,26600,26600
Jun262218563RT46,18563,24-06-22,26-06-22,27-06-22,1,RT4,direct online,,Cancelled,19000,7600
Jun262218563RT47,18563,25-06-22,26-06-22,27-06-22,2,RT4,journey,,Cancelled,19000,7600
Jun262218563RT48,18563,26-06-22,26-06-22,27-06-22,1,RT4,logtrip,,Cancelled,19000,7600
Jun262218563RT49,18563,26-06-22,26-06-22,27-06-22,2,RT4,makeyourtrip,1,Checked Out,19000,19000
Jun262218563RT410,18563,25-06-22,26-06-22,28-06-22,5,RT4,others,,Cancelled,24700,9880
Jun262218563RT411,18563,26-06-22,26-06-22,27-06-22,1,RT4,journey,4,Checked Out,19000,19000
Jun262218563RT412,18563,24-06-22,26-06-22,27-06-22,1,RT4,others,3,Checked Out,19000,19000
Jun262218563RT413,18563,26-06-22,26-06-22,29-06-22,1,RT4,others,,Cancelled,19000,7600
Jun262218563RT414,18563,26-06-22,26-06-22,27-06-22,1,RT4,others,3,Checked Out,19000,19000
Jun262219558RT11,19558,22-06-22,26-06-22,1/7/2022,2,RT1,tripster,,Cancelled,9750,3900
Jun262219558RT12,19558,20-06-22,26-06-22,28-06-22,3,RT1,logtrip,,Checked Out,10725,10725
Jun262219558RT13,19558,24-06-22,26-06-22,2/7/2022,3,RT1,direct online,3,Checked Out,10725,10725
Jun262219558RT14,19558,21-06-22,26-06-22,2/7/2022,2,RT1,others,2,Checked Out,9750,9750
Jun262219558RT15,19558,2/6/2022,26-06-22,27-06-22,2,RT1,direct online,4,Checked Out,9750,9750
Jun262219558RT16,19558,22-06-22,26-06-22,28-06-22,3,RT1,others,,No Show,10725,10725
Jun262219558RT17,19558,25-06-22,26-06-22,30-06-22,2,RT1,makeyourtrip,3,Checked Out,9750,9750
Jun262219558RT18,19558,25-06-22,26-06-22,27-06-22,3,RT1,makeyourtrip,,Cancelled,10725,4290
Jun262219558RT19,19558,26-06-22,26-06-22,28-06-22,4,RT1,others,2,Checked Out,11700,11700
Jun262219558RT110,19558,22-06-22,26-06-22,2/7/2022,2,RT1,makeyourtrip,,Cancelled,9750,3900
Jun262219558RT111,19558,21-06-22,26-06-22,2/7/2022,2,RT1,logtrip,2,Checked Out,9750,9750
Jun262219558RT112,19558,23-06-22,26-06-22,28-06-22,2,RT1,others,2,Checked Out,9750,9750
Jun262219558RT113,19558,22-06-22,26-06-22,29-06-22,2,RT1,direct online,,Checked Out,9750,9750
Jun262219558RT114,19558,21-06-22,26-06-22,29-06-22,3,RT1,others,,Cancelled,10725,4290
Jun262219558RT115,19558,21-06-22,26-06-22,28-06-22,1,RT1,tripster,,Checked Out,9750,9750
Jun262219558RT116,19558,22-06-22,26-06-22,27-06-22,2,RT1,others,3,Checked Out,9750,9750
Jun262219558RT117,19558,22-06-22,26-06-22,28-06-22,4,RT1,direct offline,,Cancelled,11700,4680
Jun262219558RT118,19558,19-06-22,26-06-22,29-06-22,2,RT1,makeyourtrip,3,Checked Out,9750,9750
Jun262219558RT119,19558,22-06-22,26-06-22,27-06-22,2,RT1,makeyourtrip,,Checked Out,9750,9750
Jun262219558RT120,19558,22-06-22,26-06-22,27-06-22,2,RT1,others,,Cancelled,9750,3900
Jun262219558RT121,19558,5/6/2022,26-06-22,28-06-22,2,RT1,direct online,2,Checked Out,9750,9750
Jun262219558RT122,19558,22-06-22,26-06-22,29-06-22,2,RT1,tripster,1,Checked Out,9750,9750
Jun262219558RT123,19558,23-06-22,26-06-22,29-06-22,2,RT1,others,,Cancelled,9750,3900
Jun262219558RT124,19558,20-06-22,26-06-22,28-06-22,4,RT1,tripster,,No Show,11700,11700
Jun262219558RT21,19558,24-06-22,26-06-22,28-06-22,2,RT2,makeyourtrip,,Cancelled,13500,5400
Jun262219558RT22,19558,22-06-22,26-06-22,2/7/2022,2,RT2,logtrip,1,Checked Out,13500,13500
Jun262219558RT23,19558,24-06-22,26-06-22,29-06-22,4,RT2,others,3,Checked Out,16200,16200
Jun262219558RT24,19558,23-06-22,26-06-22,2/7/2022,2,RT2,others,,Checked Out,13500,13500
Jun262219558RT25,19558,25-06-22,26-06-22,27-06-22,2,RT2,others,1,Checked Out,13500,13500
Jun262219558RT26,19558,21-06-22,26-06-22,29-06-22,2,RT2,direct online,,Checked Out,13500,13500
Jun262219558RT27,19558,24-06-22,26-06-22,28-06-22,2,RT2,direct online,,Cancelled,13500,5400
Jun262219558RT28,19558,19-06-22,26-06-22,27-06-22,3,RT2,direct offline,2,Checked Out,14850,14850
Jun262219558RT29,19558,24-06-22,26-06-22,28-06-22,3,RT2,makeyourtrip,,Cancelled,14850,5940
Jun262219558RT210,19558,5/6/2022,26-06-22,27-06-22,2,RT2,direct offline,,Cancelled,13500,5400
Jun262219558RT211,19558,20-06-22,26-06-22,27-06-22,2,RT2,others,,No Show,13500,13500
Jun262219558RT212,19558,23-06-22,26-06-22,27-06-22,1,RT2,others,,Cancelled,13500,5400
Jun262219558RT213,19558,21-06-22,26-06-22,28-06-22,2,RT2,makeyourtrip,,Cancelled,13500,5400
Jun262219558RT214,19558,22-06-22,26-06-22,30-06-22,1,RT2,journey,1,Checked Out,13500,13500
Jun262219558RT215,19558,26-06-22,26-06-22,27-06-22,2,RT2,makeyourtrip,,Checked Out,13500,13500
Jun262219558RT216,19558,24-06-22,26-06-22,2/7/2022,4,RT2,makeyourtrip,,Cancelled,16200,6480
Jun262219558RT217,19558,20-06-22,26-06-22,1/7/2022,2,RT2,others,,Checked Out,13500,13500
Jun262219558RT218,19558,24-06-22,26-06-22,27-06-22,2,RT2,others,,Cancelled,13500,5400
Jun262219558RT219,19558,23-06-22,26-06-22,27-06-22,1,RT2,others,,Checked Out,13500,13500
Jun262219558RT220,19558,22-06-22,26-06-22,28-06-22,1,RT2,direct online,,Checked Out,13500,13500
Jun262219558RT221,19558,24-06-22,26-06-22,27-06-22,2,RT2,journey,2,Checked Out,13500,13500
Jun262219558RT222,19558,23-06-22,26-06-22,1/7/2022,3,RT2,tripster,,No Show,14850,14850
Jun262219558RT223,19558,24-06-22,26-06-22,28-06-22,2,RT2,tripster,,Cancelled,13500,5400
Jun262219558RT224,19558,22-06-22,26-06-22,28-06-22,3,RT2,others,,Cancelled,14850,5940
Jun262219558RT225,19558,26-06-22,26-06-22,28-06-22,1,RT2,others,,Checked Out,13500,13500
Jun262219558RT226,19558,19-06-22,26-06-22,1/7/2022,2,RT2,logtrip,2,Checked Out,13500,13500
Jun262219558RT31,19558,19-06-22,26-06-22,1/7/2022,2,RT3,makeyourtrip,,Cancelled,18000,7200
Jun262219558RT32,19558,26-06-22,26-06-22,1/7/2022,4,RT3,others,,Checked Out,21600,21600
Jun262219558RT33,19558,23-06-22,26-06-22,29-06-22,2,RT3,others,,Checked Out,18000,18000
Jun262219558RT34,19558,24-06-22,26-06-22,28-06-22,6,RT3,tripster,,Checked Out,25200,25200
Jun262219558RT35,19558,22-06-22,26-06-22,27-06-22,2,RT3,tripster,,Checked Out,18000,18000
Jun262219558RT36,19558,19-06-22,26-06-22,28-06-22,4,RT3,direct online,4,Checked Out,21600,21600
Jun262219558RT37,19558,2/6/2022,26-06-22,28-06-22,2,RT3,others,,Cancelled,18000,7200
Jun262219558RT38,19558,23-06-22,26-06-22,28-06-22,2,RT3,others,,Cancelled,18000,7200
Jun262219558RT39,19558,23-06-22,26-06-22,1/7/2022,2,RT3,others,,Checked Out,18000,18000
Jun262219558RT310,19558,23-06-22,26-06-22,28-06-22,3,RT3,logtrip,,Cancelled,19800,7920
Jun262219558RT311,19558,26-06-22,26-06-22,27-06-22,2,RT3,others,,Checked Out,18000,18000
Jun262219558RT312,19558,21-06-22,26-06-22,29-06-22,2,RT3,makeyourtrip,,Checked Out,18000,18000
Jun262219558RT41,19558,24-06-22,26-06-22,28-06-22,2,RT4,journey,2,Checked Out,28500,28500
Jun262219558RT42,19558,2/6/2022,26-06-22,28-06-22,1,RT4,others,4,Checked Out,28500,28500
Jun262219558RT43,19558,24-06-22,26-06-22,28-06-22,2,RT4,makeyourtrip,2,Checked Out,28500,28500
Jun262219558RT44,19558,25-06-22,26-06-22,2/7/2022,2,RT4,makeyourtrip,,Cancelled,28500,11400
Jun262219559RT11,19559,23-06-22,26-06-22,27-06-22,2,RT1,others,4,Checked Out,9750,9750
Jun262219559RT12,19559,19-06-22,26-06-22,27-06-22,3,RT1,direct offline,4,Checked Out,10725,10725
Jun262219559RT13,19559,24-06-22,26-06-22,27-06-22,2,RT1,logtrip,,Checked Out,9750,9750
Jun262219559RT14,19559,23-06-22,26-06-22,2/7/2022,2,RT1,others,5,Checked Out,9750,9750
Jun262219559RT15,19559,6/6/2022,26-06-22,1/7/2022,3,RT1,others,,Checked Out,10725,10725
Jun262219559RT16,19559,20-06-22,26-06-22,27-06-22,2,RT1,makeyourtrip,,Checked Out,9750,9750
Jun262219559RT17,19559,24-06-22,26-06-22,28-06-22,2,RT1,direct online,4,Checked Out,9750,9750
Jun262219559RT18,19559,23-06-22,26-06-22,29-06-22,2,RT1,logtrip,,Checked Out,9750,9750
Jun262219559RT19,19559,22-06-22,26-06-22,28-06-22,3,RT1,logtrip,2,Checked Out,10725,10725
Jun262219559RT110,19559,25-06-22,26-06-22,27-06-22,1,RT1,makeyourtrip,,Checked Out,9750,9750
Jun262219559RT111,19559,24-06-22,26-06-22,27-06-22,3,RT1,others,3,Checked Out,10725,10725
Jun262219559RT112,19559,25-06-22,26-06-22,1/7/2022,2,RT1,direct online,3,Checked Out,9750,9750
Jun262219559RT113,19559,24-06-22,26-06-22,2/7/2022,3,RT1,direct online,,Checked Out,10725,10725
Jun262219559RT114,19559,22-06-22,26-06-22,28-06-22,2,RT1,journey,,Checked Out,9750,9750
Jun262219559RT115,19559,23-06-22,26-06-22,27-06-22,2,RT1,others,,Cancelled,9750,3900
Jun262219559RT116,19559,23-06-22,26-06-22,2/7/2022,1,RT1,direct offline,,Checked Out,9750,9750
Jun262219559RT117,19559,22-06-22,26-06-22,27-06-22,2,RT1,journey,,Checked Out,9750,9750
Jun262219559RT21,19559,22-06-22,26-06-22,27-06-22,2,RT2,others,,Cancelled,13500,5400
Jun262219559RT22,19559,23-06-22,26-06-22,27-06-22,2,RT2,others,,Checked Out,13500,13500
Jun262219559RT23,19559,24-06-22,26-06-22,1/7/2022,1,RT2,others,3,Checked Out,13500,13500
Jun262219559RT24,19559,22-06-22,26-06-22,30-06-22,2,RT2,others,,Checked Out,13500,13500
Jun262219559RT25,19559,24-06-22,26-06-22,1/7/2022,1,RT2,direct online,3,Checked Out,13500,13500
Jun262219559RT26,19559,23-06-22,26-06-22,2/7/2022,2,RT2,others,,Checked Out,13500,13500
Jun262219559RT27,19559,19-06-22,26-06-22,27-06-22,2,RT2,others,,Cancelled,13500,5400
Jun262219559RT28,19559,23-06-22,26-06-22,28-06-22,3,RT2,others,,Cancelled,14850,5940
Jun262219559RT29,19559,23-06-22,26-06-22,28-06-22,2,RT2,others,,Checked Out,13500,13500
Jun262219559RT210,19559,23-06-22,26-06-22,1/7/2022,1,RT2,makeyourtrip,,Checked Out,13500,13500
Jun262219559RT211,19559,24-06-22,26-06-22,2/7/2022,2,RT2,others,,Checked Out,13500,13500
Jun262219559RT212,19559,22-06-22,26-06-22,1/7/2022,2,RT2,others,,Checked Out,13500,13500
Jun262219559RT213,19559,24-06-22,26-06-22,1/7/2022,2,RT2,direct online,,Checked Out,13500,13500
Jun262219559RT214,19559,24-06-22,26-06-22,27-06-22,2,RT2,logtrip,3,Checked Out,13500,13500
Jun262219559RT215,19559,20-06-22,26-06-22,1/7/2022,4,RT2,tripster,1,Checked Out,16200,16200
Jun262219559RT216,19559,23-06-22,26-06-22,1/7/2022,4,RT2,others,,Cancelled,16200,6480
Jun262219559RT217,19559,24-06-22,26-06-22,27-06-22,3,RT2,direct online,,Cancelled,14850,5940
Jun262219559RT218,19559,21-06-22,26-06-22,28-06-22,2,RT2,tripster,3,Checked Out,13500,13500
Jun262219559RT219,19559,5/6/2022,26-06-22,1/7/2022,2,RT2,tripster,,Cancelled,13500,5400
Jun262219559RT220,19559,24-06-22,26-06-22,27-06-22,2,RT2,others,,Cancelled,13500,5400
Jun262219559RT221,19559,25-06-22,26-06-22,30-06-22,1,RT2,makeyourtrip,,Cancelled,13500,5400
Jun262219559RT222,19559,19-06-22,26-06-22,2/7/2022,3,RT2,others,,Cancelled,14850,5940
Jun262219559RT223,19559,22-06-22,26-06-22,28-06-22,2,RT2,others,4,Checked Out,13500,13500
Jun262219559RT224,19559,5/6/2022,26-06-22,28-06-22,3,RT2,direct online,2,Checked Out,14850,14850
Jun262219559RT225,19559,19-06-22,26-06-22,1/7/2022,4,RT2,others,3,Checked Out,16200,16200
Jun262219559RT226,19559,23-06-22,26-06-22,27-06-22,2,RT2,journey,3,Checked Out,13500,13500
Jun262219559RT227,19559,6/6/2022,26-06-22,28-06-22,2,RT2,others,,Checked Out,13500,13500
Jun262219559RT228,19559,20-06-22,26-06-22,30-06-22,2,RT2,makeyourtrip,,Cancelled,13500,5400
Jun262219559RT229,19559,24-06-22,26-06-22,29-06-22,3,RT2,tripster,,Cancelled,14850,5940
Jun262219559RT230,19559,2/6/2022,26-06-22,28-06-22,2,RT2,makeyourtrip,,Cancelled,13500,5400
Jun262219559RT231,19559,23-06-22,26-06-22,2/7/2022,4,RT2,journey,,Checked Out,16200,16200
Jun262219559RT31,19559,22-06-22,26-06-22,27-06-22,2,RT3,others,3,Checked Out,18000,18000
Jun262219559RT32,19559,23-06-22,26-06-22,1/7/2022,2,RT3,makeyourtrip,3,Checked Out,18000,18000
Jun262219559RT33,19559,20-06-22,26-06-22,28-06-22,3,RT3,makeyourtrip,,Checked Out,19800,19800
Jun262219559RT34,19559,26-06-22,26-06-22,30-06-22,1,RT3,makeyourtrip,,Checked Out,18000,18000
Jun262219559RT35,19559,20-06-22,26-06-22,27-06-22,2,RT3,makeyourtrip,3,Checked Out,18000,18000
Jun262219559RT36,19559,26-06-22,26-06-22,27-06-22,2,RT3,others,2,Checked Out,18000,18000
Jun262219559RT37,19559,22-06-22,26-06-22,27-06-22,2,RT3,others,1,Checked Out,18000,18000
Jun262219559RT38,19559,23-06-22,26-06-22,27-06-22,2,RT3,makeyourtrip,,Cancelled,18000,7200
Jun262219559RT39,19559,21-06-22,26-06-22,27-06-22,2,RT3,direct online,,Checked Out,18000,18000
Jun262219559RT310,19559,22-06-22,26-06-22,27-06-22,2,RT3,logtrip,3,Checked Out,18000,18000
Jun262219559RT311,19559,20-06-22,26-06-22,27-06-22,2,RT3,others,3,Checked Out,18000,18000
Jun262219559RT312,19559,26-06-22,26-06-22,27-06-22,2,RT3,direct offline,2,Checked Out,18000,18000
Jun262219559RT313,19559,21-06-22,26-06-22,27-06-22,1,RT3,others,3,Checked Out,18000,18000
Jun262219559RT314,19559,21-06-22,26-06-22,2/7/2022,1,RT3,others,,Checked Out,18000,18000
Jun262219559RT315,19559,23-06-22,26-06-22,28-06-22,3,RT3,makeyourtrip,,Checked Out,19800,19800
Jun262219559RT316,19559,24-06-22,26-06-22,27-06-22,3,RT3,journey,1,Checked Out,19800,19800
Jun262219559RT317,19559,24-06-22,26-06-22,28-06-22,2,RT3,direct offline,,Checked Out,18000,18000
Jun262219559RT318,19559,24-06-22,26-06-22,2/7/2022,2,RT3,tripster,,Checked Out,18000,18000
Jun262219559RT319,19559,23-06-22,26-06-22,2/7/2022,2,RT3,direct online,,Checked Out,18000,18000
Jun262219559RT320,19559,21-06-22,26-06-22,27-06-22,2,RT3,makeyourtrip,,Checked Out,18000,18000
Jun262219559RT321,19559,25-06-22,26-06-22,27-06-22,2,RT3,others,,Cancelled,18000,7200
Jun262219559RT41,19559,26-06-22,26-06-22,2/7/2022,2,RT4,direct offline,,Cancelled,28500,11400
Jun262219559RT42,19559,26-06-22,26-06-22,27-06-22,2,RT4,direct online,,Checked Out,28500,28500
Jun262219560RT11,19560,20-06-22,26-06-22,28-06-22,1,RT1,makeyourtrip,,Cancelled,9750,3900
Jun262219560RT12,19560,25-06-22,26-06-22,27-06-22,3,RT1,makeyourtrip,,Cancelled,10725,4290
Jun262219560RT13,19560,23-06-22,26-06-22,28-06-22,2,RT1,others,,Checked Out,9750,9750
Jun262219560RT14,19560,26-06-22,26-06-22,30-06-22,1,RT1,others,,Checked Out,9750,9750
Jun262219560RT15,19560,26-06-22,26-06-22,27-06-22,1,RT1,others,3,Checked Out,9750,9750
Jun262219560RT16,19560,26-06-22,26-06-22,27-06-22,1,RT1,logtrip,,Checked Out,9750,9750
Jun262219560RT17,19560,26-06-22,26-06-22,27-06-22,1,RT1,logtrip,,Checked Out,9750,9750
Jun262219560RT18,19560,26-06-22,26-06-22,27-06-22,1,RT1,others,,Checked Out,9750,9750
Jun262219560RT19,19560,25-06-22,26-06-22,30-06-22,1,RT1,others,4,Checked Out,9750,9750
Jun262219560RT110,19560,23-06-22,26-06-22,27-06-22,1,RT1,others,,Checked Out,9750,9750
Jun262219560RT111,19560,25-06-22,26-06-22,27-06-22,1,RT1,others,3,Checked Out,9750,9750
Jun262219560RT112,19560,23-06-22,26-06-22,27-06-22,3,RT1,journey,,No Show,10725,10725
Jun262219560RT113,19560,26-06-22,26-06-22,28-06-22,1,RT1,others,,Cancelled,9750,3900
Jun262219560RT114,19560,25-06-22,26-06-22,27-06-22,1,RT1,tripster,4,Checked Out,9750,9750
Jun262219560RT115,19560,25-06-22,26-06-22,1/7/2022,2,RT1,others,,Cancelled,9750,3900
Jun262219560RT116,19560,25-06-22,26-06-22,27-06-22,2,RT1,direct online,,Cancelled,9750,3900
Jun262219560RT117,19560,25-06-22,26-06-22,27-06-22,1,RT1,logtrip,,Cancelled,9750,3900
Jun262219560RT118,19560,25-06-22,26-06-22,27-06-22,1,RT1,others,,Checked Out,9750,9750
Jun262219560RT119,19560,25-06-22,26-06-22,29-06-22,4,RT1,makeyourtrip,,Cancelled,11700,4680
Jun262219560RT120,19560,26-06-22,26-06-22,29-06-22,1,RT1,logtrip,,No Show,9750,9750
Jun262219560RT121,19560,22-06-22,26-06-22,30-06-22,1,RT1,direct online,5,Checked Out,9750,9750
Jun262219560RT122,19560,26-06-22,26-06-22,29-06-22,1,RT1,others,,Cancelled,9750,3900
Jun262219560RT21,19560,25-06-22,26-06-22,27-06-22,4,RT2,others,5,Checked Out,16200,16200
Jun262219560RT22,19560,24-06-22,26-06-22,29-06-22,4,RT2,others,,Cancelled,16200,6480
Jun262219560RT23,19560,25-06-22,26-06-22,27-06-22,1,RT2,others,5,Checked Out,13500,13500
Jun262219560RT24,19560,25-06-22,26-06-22,27-06-22,1,RT2,makeyourtrip,,Checked Out,13500,13500
Jun262219560RT25,19560,24-06-22,26-06-22,27-06-22,1,RT2,makeyourtrip,,Checked Out,13500,13500
Jun262219560RT26,19560,26-06-22,26-06-22,27-06-22,2,RT2,others,5,Checked Out,13500,13500
Jun262219560RT27,19560,20-06-22,26-06-22,28-06-22,1,RT2,makeyourtrip,5,Checked Out,13500,13500
Jun262219560RT28,19560,21-06-22,26-06-22,28-06-22,1,RT2,logtrip,,No Show,13500,13500
Jun262219560RT29,19560,26-06-22,26-06-22,27-06-22,2,RT2,journey,,Checked Out,13500,13500
Jun262219560RT210,19560,21-06-22,26-06-22,27-06-22,2,RT2,direct online,,Cancelled,13500,5400
Jun262219560RT211,19560,26-06-22,26-06-22,27-06-22,1,RT2,direct offline,,Cancelled,13500,5400
Jun262219560RT212,19560,26-06-22,26-06-22,27-06-22,1,RT2,makeyourtrip,3,Checked Out,13500,13500
Jun262219560RT213,19560,23-06-22,26-06-22,28-06-22,1,RT2,others,,Checked Out,13500,13500
Jun262219560RT214,19560,23-06-22,26-06-22,27-06-22,3,RT2,others,,Checked Out,14850,14850
Jun262219560RT215,19560,26-06-22,26-06-22,27-06-22,4,RT2,direct online,5,Checked Out,16200,16200
Jun262219560RT216,19560,25-06-22,26-06-22,30-06-22,1,RT2,journey,5,Checked Out,13500,13500
Jun262219560RT217,19560,26-06-22,26-06-22,28-06-22,1,RT2,tripster,,Cancelled,13500,5400
Jun262219560RT218,19560,21-06-22,26-06-22,27-06-22,2,RT2,others,2,Checked Out,13500,13500
Jun262219560RT219,19560,26-06-22,26-06-22,27-06-22,1,RT2,others,3,Checked Out,13500,13500
Jun262219560RT220,19560,26-06-22,26-06-22,27-06-22,2,RT2,direct online,,Checked Out,13500,13500
Jun262219560RT221,19560,23-06-22,26-06-22,29-06-22,2,RT2,others,,Checked Out,13500,13500
Jun262219560RT222,19560,26-06-22,26-06-22,27-06-22,2,RT2,logtrip,,Checked Out,13500,13500
Jun262219560RT223,19560,25-06-22,26-06-22,27-06-22,1,RT2,others,3,Checked Out,13500,13500
Jun262219560RT224,19560,6/6/2022,26-06-22,27-06-22,2,RT2,others,5,Checked Out,13500,13500
Jun262219560RT225,19560,26-06-22,26-06-22,27-06-22,1,RT2,others,5,Checked Out,13500,13500
Jun262219560RT226,19560,25-06-22,26-06-22,28-06-22,1,RT2,logtrip,5,Checked Out,13500,13500
Jun262219560RT227,19560,23-06-22,26-06-22,27-06-22,1,RT2,others,,Cancelled,13500,5400
Jun262219560RT228,19560,25-06-22,26-06-22,27-06-22,2,RT2,others,,Cancelled,13500,5400
Jun262219560RT229,19560,21-06-22,26-06-22,28-06-22,2,RT2,others,,Cancelled,13500,5400
Jun262219560RT230,19560,26-06-22,26-06-22,27-06-22,1,RT2,others,,Checked Out,13500,13500
Jun262219560RT231,19560,22-06-22,26-06-22,28-06-22,1,RT2,others,5,Checked Out,13500,13500
Jun262219560RT232,19560,25-06-22,26-06-22,27-06-22,1,RT2,makeyourtrip,5,Checked Out,13500,13500
Jun262219560RT31,19560,26-06-22,26-06-22,27-06-22,1,RT3,direct online,,Cancelled,18000,7200
Jun262219560RT32,19560,22-06-22,26-06-22,27-06-22,1,RT3,direct online,,Cancelled,18000,7200
